Question ID (machine readable),Response ID (machine readable),Response value,Answer requirement,Human-friendly question label
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Interakce s aplikací) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Personalizace
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Interakce s aplikací) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Správa účtu
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,,MULTIPLE_CHOICE,"Shromažďování a zpracování dat (Historie vyhledávání v aplikaci) / Jsou tato data shromažďována, sdílena, nebo obojí? / Shromažďováno"
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,"Shromažďování a zpracování dat (Historie vyhledávání v aplikaci) / Jsou tato data shromažďována, sdílena, nebo obojí? / Sdíleno"
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Shromažďování a zpracování dat (Historie vyhledávání v aplikaci) / Jsou tato data zpracovávána dočasně?
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,"Shromažďování a zpracování dat (Historie vyhledávání v aplikaci) / Jsou tato data pro aplikaci nezbytná, nebo uživatelé mohou zvolit, zda se budou shromažďovat? / Uživatelé mohou zvolit, zda se tato data budou shromažďovat"
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,"Shromažďování a zpracování dat (Historie vyhledávání v aplikaci) / Jsou tato data pro aplikaci nezbytná, nebo uživatelé mohou zvolit, zda se budou shromažďovat? / Shromažďování dat je nezbytné (uživatelé shromažďování těchto dat nemohou vypnout)"
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Historie vyhledávání v aplikaci) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Funkce aplikace
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Historie vyhledávání v aplikaci) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Analytika
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Historie vyhledávání v aplikaci) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Komunikace vývojáře
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Shromažďování a zpracování dat (Historie vyhledávání v aplikaci) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Prevence podvodů, zabezpečení a dodržování předpisů"
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Historie vyhledávání v aplikaci) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Reklama nebo marketing
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Historie vyhledávání v aplikaci) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Personalizace
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Historie vyhledávání v aplikaci) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Správa účtu
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Historie vyhledávání v aplikaci) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Funkce aplikace
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Historie vyhledávání v aplikaci) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Analytika
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Historie vyhledávání v aplikaci) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Komunikace vývojáře
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Shromažďování a zpracování dat (Historie vyhledávání v aplikaci) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Prevence podvodů, zabezpečení a dodržování předpisů"
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Historie vyhledávání v aplikaci) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Reklama nebo marketing
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Historie vyhledávání v aplikaci) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Personalizace
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Historie vyhledávání v aplikaci) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Správa účtu
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,,MULTIPLE_CHOICE,"Shromažďování a zpracování dat (Instalované aplikace) / Jsou tato data shromažďována, sdílena, nebo obojí? / Shromažďováno"
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,"Shromažďování a zpracování dat (Instalované aplikace) / Jsou tato data shromažďována, sdílena, nebo obojí? / Sdíleno"
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Shromažďování a zpracování dat (Instalované aplikace) / Jsou tato data zpracovávána dočasně?
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,"Shromažďování a zpracování dat (Instalované aplikace) / Jsou tato data pro aplikaci nezbytná, nebo uživatelé mohou zvolit, zda se budou shromažďovat? / Uživatelé mohou zvolit, zda se tato data budou shromažďovat"
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,"Shromažďování a zpracování dat (Instalované aplikace) / Jsou tato data pro aplikaci nezbytná, nebo uživatelé mohou zvolit, zda se budou shromažďovat? / Shromažďování dat je nezbytné (uživatelé shromažďování těchto dat nemohou vypnout)"
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Instalované aplikace) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Funkce aplikace
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Instalované aplikace) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Analytika
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Instalované aplikace) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Komunikace vývojáře
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Shromažďování a zpracování dat (Instalované aplikace) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Prevence podvodů, zabezpečení a dodržování předpisů"
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Instalované aplikace) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Reklama nebo marketing
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Instalované aplikace) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Personalizace
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Instalované aplikace) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Správa účtu
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Instalované aplikace) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Funkce aplikace
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Instalované aplikace) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Analytika
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Instalované aplikace) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Komunikace vývojáře
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Shromažďování a zpracování dat (Instalované aplikace) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Prevence podvodů, zabezpečení a dodržování předpisů"
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Instalované aplikace) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Reklama nebo marketing
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Instalované aplikace) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Personalizace
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Instalované aplikace) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Správa účtu
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,TRUE,MULTIPLE_CHOICE,"Shromažďování a zpracování dat (Jiný obsah generovaný uživateli) / Jsou tato data shromažďována, sdílena, nebo obojí? / Shromažďováno"
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,TRUE,MULTIPLE_CHOICE,"Shromažďování a zpracování dat (Jiný obsah generovaný uživateli) / Jsou tato data shromažďována, sdílena, nebo obojí? / Sdíleno"
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:PSL_DATA_USAGE_EPHEMERAL,,FALSE,MAYBE_REQUIRED,Shromažďování a zpracování dat (Jiný obsah generovaný uživateli) / Jsou tato data zpracovávána dočasně?
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,"Shromažďování a zpracování dat (Jiný obsah generovaný uživateli) / Jsou tato data pro aplikaci nezbytná, nebo uživatelé mohou zvolit, zda se budou shromažďovat? / Uživatelé mohou zvolit, zda se tato data budou shromažďovat"
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,TRUE,SINGLE_CHOICE,"Shromažďování a zpracování dat (Jiný obsah generovaný uživateli) / Jsou tato data pro aplikaci nezbytná, nebo uživatelé mohou zvolit, zda se budou shromažďovat? / Shromažďování dat je nezbytné (uživatelé shromažďování těchto dat nemohou vypnout)"
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,TRUE,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Jiný obsah generovaný uživateli) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Funkce aplikace
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Jiný obsah generovaný uživateli) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Analytika
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Jiný obsah generovaný uživateli) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Komunikace vývojáře
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Shromažďování a zpracování dat (Jiný obsah generovaný uživateli) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Prevence podvodů, zabezpečení a dodržování předpisů"
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Jiný obsah generovaný uživateli) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Reklama nebo marketing
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,TRUE,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Jiný obsah generovaný uživateli) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Personalizace
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Jiný obsah generovaný uživateli) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Správa účtu
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,TRUE,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Jiný obsah generovaný uživateli) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Funkce aplikace
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Jiný obsah generovaný uživateli) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Analytika
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Jiný obsah generovaný uživateli) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Komunikace vývojáře
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Shromažďování a zpracování dat (Jiný obsah generovaný uživateli) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Prevence podvodů, zabezpečení a dodržování předpisů"
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Jiný obsah generovaný uživateli) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Reklama nebo marketing
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Jiný obsah generovaný uživateli) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Personalizace
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Jiný obsah generovaný uživateli) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Správa účtu
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,,MULTIPLE_CHOICE,"Shromažďování a zpracování dat (Jiné akce) / Jsou tato data shromažďována, sdílena, nebo obojí? / Shromažďováno"
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,"Shromažďování a zpracování dat (Jiné akce) / Jsou tato data shromažďována, sdílena, nebo obojí? / Sdíleno"
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Shromažďování a zpracování dat (Jiné akce) / Jsou tato data zpracovávána dočasně?
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,"Shromažďování a zpracování dat (Jiné akce) / Jsou tato data pro aplikaci nezbytná, nebo uživatelé mohou zvolit, zda se budou shromažďovat? / Uživatelé mohou zvolit, zda se tato data budou shromažďovat"
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,"Shromažďování a zpracování dat (Jiné akce) / Jsou tato data pro aplikaci nezbytná, nebo uživatelé mohou zvolit, zda se budou shromažďovat? / Shromažďování dat je nezbytné (uživatelé shromažďování těchto dat nemohou vypnout)"
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Jiné akce) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Funkce aplikace
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Jiné akce) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Analytika
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Jiné akce) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Komunikace vývojáře
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Shromažďování a zpracování dat (Jiné akce) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Prevence podvodů, zabezpečení a dodržování předpisů"
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Jiné akce) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Reklama nebo marketing
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Jiné akce) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Personalizace
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Jiné akce) / Proč se tato data shromažďují? Vyberte všechny platné možnosti. / Správa účtu
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Jiné akce) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Funkce aplikace
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Jiné akce) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Analytika
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Shromažďování a zpracování dat (Jiné akce) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Komunikace vývojáře
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Shromažďování a zpracování dat (Jiné akce) / Proč se tato data sdílí? Vyberte všechny platné možnosti. / Prevence podvodů, zabezpečení a dodržování předpisů"
